Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_For,Age,TotalSpent,Living_With,Children,Parenthood,Kmeans,ClustName
1,80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,32659200000000000,68,1380,1,0,0,2,HighBuyer
2,75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,27216000000000000,47,1027,0,0,0,2,HighBuyer
2,56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,33782400000000000,58,411,1,3,1,0,MidBuyer
1,89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,51840000000000000,32,836,1,0,0,2,HighBuyer
2,35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,37584000000000000,74,11,0,2,1,1,LowBuyer
2,53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,76118400000000000,70,480,1,2,1,0,MidBuyer
2,45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,35942400000000000,75,284,0,3,1,0,MidBuyer
1,89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,39052800000000000,50,1472,0,2,1,0,MidBuyer
1,72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,19094400000000000,74,1677,1,0,0,2,HighBuyer
2,70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,23760000000000000,71,334,1,1,1,0,MidBuyer
0,17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,54259200000000000,34,18,1,1,1,1,LowBuyer
1,62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,70761600000000000,54,1338,1,1,1,0,MidBuyer
2,64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,53827200000000000,70,1099,0,1,1,0,MidBuyer
2,34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,47606400000000000,67,97,1,2,1,1,LowBuyer
2,48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,29289600000000000,73,63,0,3,1,1,LowBuyer
0,38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,60220800000000000,45,109,1,1,1,1,LowBuyer
1,82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,27216000000000000,59,902,1,0,0,2,HighBuyer
1,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,31622400000000000,71,1574,1,0,0,2,HighBuyer
0,17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,38880000000000000,48,38,1,1,1,1,LowBuyer
1,71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,8121600000000000,28,960,0,0,0,2,HighBuyer
1,33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,38620800000000000,53,28,0,1,1,1,LowBuyer
0,63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,26870400000000000,69,1215,1,0,0,2,HighBuyer
2,83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,29376000000000000,51,1497,1,0,0,2,HighBuyer
2,51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,54950400000000000,65,449,1,1,1,0,MidBuyer
1,80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,55814400000000000,54,1757,1,0,0,2,HighBuyer
1,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,26265600000000000,44,1440,1,0,0,2,HighBuyer
0,63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,39744000000000000,45,1006,1,0,0,2,HighBuyer
2,62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,65491200000000000,51,1226,1,1,1,0,MidBuyer
1,58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,38275200000000000,59,1171,1,1,1,0,MidBuyer
2,40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,54518400000000000,44,92,1,1,1,1,LowBuyer
2,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,15984000000000000,64,99,1,1,1,1,LowBuyer
0,35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,54950400000000000,42,66,1,1,1,1,LowBuyer
1,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,19526400000000000,56,564,0,2,1,0,MidBuyer
2,78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,34905600000000000,35,1427,1,0,0,2,HighBuyer
2,31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,36892800000000000,45,86,0,1,1,1,LowBuyer
1,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,17107200000000000,71,833,0,0,0,2,HighBuyer
1,48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,50803200000000000,68,242,1,1,1,1,LowBuyer
1,74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,65404800000000000,46,1869,1,0,0,2,HighBuyer
1,67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,81302400000000000,36,1364,1,0,0,2,HighBuyer
0,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,60134400000000000,58,183,1,1,1,1,LowBuyer
2,62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,48297600000000000,67,450,1,1,1,0,MidBuyer
1,72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,55209600000000000,44,758,1,1,1,0,MidBuyer
2,78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,31017600000000000,72,1507,1,0,0,2,HighBuyer
1,42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,51062400000000000,58,654,0,2,1,0,MidBuyer
1,33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,52012800000000000,51,81,1,2,1,1,LowBuyer
2,6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,73094400000000000,66,137,1,1,1,1,LowBuyer
1,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,47606400000000000,70,16,1,2,1,1,LowBuyer
2,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,40003200000000000,58,93,0,1,1,1,LowBuyer
2,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,27129600000000000,65,1158,1,0,0,2,HighBuyer
2,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,30499200000000000,68,43,0,2,1,1,LowBuyer
2,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,18662400000000000,49,1230,0,0,0,2,HighBuyer
1,36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,20390400000000000,47,29,1,2,1,1,LowBuyer
1,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,2678400000000000,53,25,0,1,1,1,LowBuyer
1,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,22636800000000000,51,24,1,1,1,1,LowBuyer
1,31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,46310400000000000,51,38,1,1,1,1,LowBuyer
0,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,66355200000000000,37,57,1,1,1,1,LowBuyer
2,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,25401600000000000,63,47,1,2,1,1,LowBuyer
2,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,58147200000000000,55,813,0,1,1,0,MidBuyer
2,43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,16502400000000000,45,629,1,1,1,0,MidBuyer
1,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,73353600000000000,47,377,0,1,1,0,MidBuyer
2,62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,59616000000000000,78,1612,1,0,0,2,HighBuyer
2,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,75859200000000000,66,729,1,0,0,2,HighBuyer
1,16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,43632000000000000,73,50,0,0,0,1,LowBuyer
1,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,34819200000000000,45,270,1,2,1,1,LowBuyer
1,46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,50198400000000000,62,177,0,1,1,1,LowBuyer
2,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,59184000000000000,61,315,0,0,0,1,LowBuyer
2,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,13910400000000000,69,767,1,1,1,0,MidBuyer
0,60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,66873600000000000,58,1071,0,1,1,0,MidBuyer
1,73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,57974400000000000,50,1580,1,0,0,2,HighBuyer
1,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,30844800000000000,55,60,1,1,1,1,LowBuyer
2,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,30931200000000000,53,573,1,1,1,0,MidBuyer
1,46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,53568000000000000,67,41,0,2,1,1,LowBuyer
1,34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,59270400000000000,72,170,1,2,1,1,LowBuyer
2,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,49593600000000000,79,1167,0,0,0,2,HighBuyer
1,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,47520000000000000,65,1526,1,0,0,2,HighBuyer
2,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,52185600000000000,47,458,1,2,1,0,MidBuyer
2,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,22291200000000000,52,63,1,1,1,1,LowBuyer
1,55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,35510400000000000,66,405,1,1,1,0,MidBuyer
1,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,53913600000000000,51,1027,1,2,1,0,MidBuyer
1,26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,35942400000000000,42,72,1,0,0,1,LowBuyer
1,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,51408000000000000,51,48,0,1,1,1,LowBuyer
1,73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,16329600000000000,48,726,0,0,0,2,HighBuyer
2,52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,52963200000000000,68,860,1,1,1,0,MidBuyer
2,91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,32659200000000000,37,1497,1,0,0,2,HighBuyer
2,65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,86400000000000,53,495,1,1,1,0,MidBuyer
1,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,259200000000000,47,20,1,2,1,1,LowBuyer
1,22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,64108800000000000,69,570,0,0,0,0,MidBuyer
1,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,21772800000000000,51,769,1,1,1,0,MidBuyer
0,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,60134400000000000,45,55,1,1,1,1,LowBuyer
2,76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,50112000000000000,43,1808,0,0,0,2,HighBuyer
1,22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,41904000000000000,51,55,1,1,1,1,LowBuyer
1,57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,15033600000000000,62,577,0,0,0,2,HighBuyer
1,93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,44841600000000000,69,1616,1,3,1,0,MidBuyer
1,37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,31968000000000000,61,36,0,3,1,1,LowBuyer
2,80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,34214400000000000,65,1482,0,1,1,0,MidBuyer
1,16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,29116800000000000,39,22,1,1,1,1,LowBuyer
2,55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,32745600000000000,47,63,0,2,1,1,LowBuyer
1,48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,68083200000000000,31,680,0,0,0,2,HighBuyer
2,56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,50112000000000000,56,542,1,2,1,0,MidBuyer
0,25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,57369600000000000,43,50,1,1,1,1,LowBuyer
1,35441.0,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,57024000000000000,56,39,1,2,1,1,LowBuyer
1,71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,53308800000000000,67,1043,1,1,1,0,MidBuyer
2,49494.0,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,50976000000000000,51,385,0,1,1,1,LowBuyer
1,81702.0,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,69465600000000000,43,1633,0,0,0,2,HighBuyer
0,45889.0,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,57628800000000000,43,46,0,1,1,1,LowBuyer
1,56628.0,0,1,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,22464000000000000,46,761,0,1,1,0,MidBuyer
1,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,49852800000000000,73,76,1,2,1,1,LowBuyer
1,40049.0,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,63676800000000000,49,290,1,1,1,0,MidBuyer
1,19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,67910400000000000,42,70,1,1,1,1,LowBuyer
0,82504.0,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,42940800000000000,63,1066,1,0,0,2,HighBuyer
1,81205.0,0,0,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,28252800000000000,53,2009,1,0,0,2,HighBuyer
0,61618.0,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,68947200000000000,32,1345,0,0,0,2,HighBuyer
2,55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,61516800000000000,67,764,0,1,1,0,MidBuyer
1,49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,35337600000000000,60,195,0,1,1,1,LowBuyer
1,15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,36892800000000000,43,53,1,2,1,1,LowBuyer
1,49166.0,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,46742400000000000,49,368,0,1,1,0,MidBuyer
0,82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,78451200000000000,66,1853,1,0,0,2,HighBuyer
2,30843.0,1,1,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,16761600000000000,57,35,1,2,1,1,LowBuyer
2,46374.0,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,22809600000000000,49,446,1,1,1,0,MidBuyer
1,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,60566400000000000,44,1180,0,1,1,0,MidBuyer
2,38576.0,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,21340800000000000,50,41,1,1,1,1,LowBuyer
1,55357.0,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,56592000000000000,38,727,1,2,1,0,MidBuyer
1,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,83808000000000000,57,40,1,2,1,1,LowBuyer
0,85710.0,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,50112000000000000,34,1062,1,0,0,2,HighBuyer
1,23228.0,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,27129600000000000,54,40,1,1,1,1,LowBuyer
2,44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,25401600000000000,54,292,1,2,1,1,LowBuyer
1,7500.0,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,39830400000000000,36,15,1,0,0,1,LowBuyer
0,38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,83808000000000000,34,341,1,1,1,1,LowBuyer
0,49514.0,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,30585600000000000,48,369,0,1,1,1,LowBuyer
2,57906.0,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,34128000000000000,50,401,1,1,1,0,MidBuyer
2,43456.0,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,53568000000000000,57,393,0,1,1,0,MidBuyer
2,19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,37843200000000000,37,10,0,2,1,1,LowBuyer
1,53172.0,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,47433600000000000,45,486,1,1,1,0,MidBuyer
1,30545.0,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,67392000000000000,44,69,1,1,1,1,LowBuyer
2,70123.0,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,37497600000000000,40,1727,1,0,0,2,HighBuyer
1,62450.0,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,16243200000000000,64,995,0,1,1,0,MidBuyer
1,21675.0,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,2592000000000000,47,45,1,1,1,1,LowBuyer
0,42395.0,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,21254400000000000,42,182,0,2,1,1,LowBuyer
2,61346.0,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,47001600000000000,45,989,1,1,1,0,MidBuyer
1,80812.0,0,0,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,38448000000000000,70,1677,1,0,0,2,HighBuyer
2,42835.0,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,45273600000000000,52,595,0,2,1,0,MidBuyer
1,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,57024000000000000,40,156,1,1,1,1,LowBuyer
2,86424.0,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,18662400000000000,67,1226,0,0,0,2,HighBuyer
0,17117.0,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,59443200000000000,45,128,1,1,1,1,LowBuyer
1,24762.0,1,0,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,5616000000000000,51,86,0,1,1,1,LowBuyer
1,35797.0,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,67478400000000000,48,68,1,1,1,1,LowBuyer
1,36627.0,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,43286400000000000,48,16,0,2,1,1,LowBuyer
0,51111.0,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,14688000000000000,42,55,1,2,1,1,LowBuyer
2,82072.0,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,57628800000000000,53,2018,1,0,0,2,HighBuyer
2,46231.0,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,63936000000000000,70,263,0,3,1,1,LowBuyer
1,42243.0,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,33609600000000000,64,55,1,2,1,1,LowBuyer
1,51195.0,1,1,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,60566400000000000,61,564,1,2,1,0,MidBuyer
2,68092.0,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,30672000000000000,45,1281,0,0,0,2,HighBuyer
1,31814.0,1,0,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,39744000000000000,50,83,1,1,1,1,LowBuyer
2,51390.0,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,73353600000000000,58,353,0,2,1,0,MidBuyer
1,76630.0,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,28166400000000000,40,1003,1,0,0,2,HighBuyer
0,26868.0,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,19008000000000000,32,14,0,1,1,1,LowBuyer
2,55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,62553600000000000,51,1139,0,1,1,0,MidBuyer
1,64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,44582400000000000,67,797,1,1,1,0,MidBuyer
2,37087.0,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,33955200000000000,49,401,1,1,1,1,LowBuyer
1,21846.0,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,35424000000000000,37,84,0,1,1,1,LowBuyer
1,81320.0,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,47692800000000000,65,928,1,0,0,2,HighBuyer
1,54137.0,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,41212800000000000,53,203,0,1,1,1,LowBuyer
1,66825.0,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,44064000000000000,56,858,1,0,0,2,HighBuyer
1,57100.0,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,52099200000000000,50,409,1,0,0,2,HighBuyer
1,58917.0,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,53740800000000000,54,282,1,3,1,0,MidBuyer
1,85072.0,0,0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,8035200000000000,46,1423,0,0,0,2,HighBuyer
1,86429.0,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,32832000000000000,62,1449,0,0,0,2,HighBuyer
1,45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,57196800000000000,52,28,0,1,1,1,LowBuyer
1,47889.0,1,0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,21513600000000000,49,67,1,1,1,1,LowBuyer
2,45921.0,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,5529600000000000,37,199,1,0,0,1,LowBuyer
2,78420.0,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,45360000000000000,57,1453,0,0,0,2,HighBuyer
1,75114.0,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,44323200000000000,31,1253,1,0,0,2,HighBuyer
2,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,58752000000000000,60,1198,0,1,1,0,MidBuyer
2,35641.0,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,44064000000000000,51,178,1,1,1,1,LowBuyer
1,95529.0,0,0,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,86313600000000000,29,1990,0,0,0,2,HighBuyer
1,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,34214400000000000,69,976,1,0,0,2,HighBuyer
2,73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,29808000000000000,63,1001,1,0,0,2,HighBuyer
0,42607.0,0,1,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,33177600000000000,69,350,0,1,1,0,MidBuyer
2,74637.0,0,0,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,48988800000000000,69,1650,0,0,0,2,HighBuyer
2,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,20476800000000000,68,46,1,2,1,1,LowBuyer
1,72354.0,0,0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,51667200000000000,30,1228,0,0,0,2,HighBuyer
2,39858.0,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,58838400000000000,54,95,0,1,1,1,LowBuyer
